ssyk2012_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk2012_1	ssyk2012_2	ssyk2012_3
8172 Processoperatörer, papper	2020	23.22216	.25784349	6.2025957	.31444377	.064390138	.37333992	.10026232	.16567598	.019346122	.246014	.91496378	42.200001	46.220001	96.809998	36.290001	18.790001	17.610001	15.25	15.25	14.78	20.450001	15.01	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8172 Processoperatörer, papper	2021	24.855528	.25792614	6.2085028	.37178749	.11397424	.48040304	.10590104	.19887035	.020163013	.25968781	1.1744378	39.830002	46.450001	97.040001	36.290001	18.559999	17.610001	15.25	15.25	14.78	20.690001	15.01	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8172 Processoperatörer, papper	2022	26.437096	.2579262	6.2266483	.38415739	.12997438	.502303	.12558295	.38976032	.020558683	.27924898	1.5165275	36.759998	46.220001	97.040001	36.049999	18.790001	17.610001	15.25	15.25	15.01	20.690001	13.83	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8172 Processoperatörer, papper	2023	28.592449	.25792629	6.231411	.38661793	.17715514	.50451863	.20551595	.50532913	.020788886	.47916541	1.666312	35.580002	46.220001	96.809998	36.049999	18.790001	17.85	15.25	15.01	14.78	20.450001	13.83	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2010	.22409222	.078214422		.021948991						.0020760256		31.799999	48.349998		31.32						6.5		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2011	.37503898	.15564767		.026133398						.0041520512		32.740002	48.349998		31.32						6.5		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2012	.54408032	.16824633		.067190036				.00022398509		.010763704	.00022398509	26.360001	48.349998		31.32				7.4499998		6.5	7.4499998	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2013	3.5984077	.18084501	1.8671968	.095280819				.00062600407		.017375357	.00062600407	85.699997	48.349998	98.459999	31.32				7.4499998		6.5	7.4499998	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2014	5.8898087	.19344367	2.978497	.12458185			.0014162944	.0054255151		.022167288	.0054255151	84.519997	48.349998	98.459999	31.32			9.1000004	7.4499998		6.5	7.4499998	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2015	9.6097288	.20717157	4.089797	.15756893		.017246829	.0023799296	.0098244473	.001375109	.11824331	.044491686	67.970001	48.349998	98.459999	31.32		10.76	9.1000004	7.4499998	6.5	6.5	8.6300001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2016	13.565361	.25720248	4.4054341	.16104271	.035924315	.22337808	.062321916	.016330061	.003896242	.13391684	.33036819	45.27	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	9.5699997	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2017	13.999499	.25891319	4.4339252	.17933312	.049564451	.22340976	.064025044	.017479928	.0056263935	.13943774	.33193144	43.849998	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	9.5699997	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2018	16.256754	.25905657	5.0797057	.18995734	.049589932	.26416731	.06729874	.041498821	.0077899853	.15338995	.45928428	42.43	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	9.8100004	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2019	20.999683	.25913179	6.3884072	.24959132	.053513773	.29464275	.090634696	.05948149	.015069004	.18282892	.55456245	41.490002	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	8.6300001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2020	22.7083	.25916809	6.4285564	.30503809	.063570686	.35403699	.091870323	.1462805	.016653579	.2058423	.84435737	37.470001	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	8.6300001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2021	24.245054	.25925118	6.4346786	.36066654	.11252377	.45556453	.097037077	.17558885	.017356776	.21728331	1.0842916	34.16	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	8.6300001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2022	25.704271	.25925124	6.453485	.37266645	.12832029	.47633222	.11507161	.34413159	.017697379	.23365034	1.3919276	29.91	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	8.6300001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8173 Operatörer inom sågverk, hyvleri och plywood m.m.	2023	27.648052	.25925133	6.4584212	.37505341	.17490062	.47843325	.18831417	.4461709	.017895542	.40092236	1.525352	24	48.349998	98.459999	31.32	15.96	10.76	9.1000004	7.4499998	6.5	6.5	8.6300001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2010	.20571932	.071466565		.018928304						.0023768027		12.88	25.18		6.5						15.96		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2011	.3461422	.14221935		.02253684						.0047536055		13.83	25.18		6.5						15.72		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2012	.5046587	.15373108		.057943139				.0002522713		.012323163	.0002522713	11.94	25.18		6.2600002				14.54		15.72	14.78	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2013	3.2889109	.16524282	1.6838247	.082167983				.00070505973		.019892719	.00070505973	58.75	24.940001	88.059998	6.2600002				14.54		15.72	14.54	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2014	5.4022398	.17675455	2.685987	.10743652			.0015388518	.0061106822		.025378909	.0061106822	57.799999	25.18	88.300003	6.5			14.78	14.78		15.72	14.54	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2015	8.9304142	.18929809	3.6881495	.13588382		.015007825	.0025858739	.011065139	.0016466054	.13537455	.043242551	45.509998	24.940001	88.300003	6.2600002		2.96	14.78	14.54	15.96	15.72	6.9699998	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2016	12.670533	.23501265	3.9727888	.13887952	.032340541	.1943789	.06771484	.018392323	.0046655019	.15331887	.30212584	26.6	24.940001	88.059998	6.5	4.6100001	2.96	14.54	14.54	16.190001	15.96	2.25	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2017	13.086723	.23657577	3.998482	.15465276	.044619948	.19440646	.069565348	.019687403	.006737248	.15963964	.30382469	25.18	24.940001	88.300003	6.2600002	4.3699999	2.96	14.54	14.54	16.190001	15.96	2.25	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2018	15.22984	.23670678	4.580842	.16381483	.044642888	.22987281	.07312233	.046739548	.0093280105	.17561327	.42801857	24.469999	25.18	88.059998	6.5	4.3699999	2.96	14.54	14.78	15.96	15.96	3.9000001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2019	19.728437	.2367755	5.7610202	.21524182	.04817529	.25639191	.098477632	.066993184	.018044172	.20931739	.52093726	24	24.940001	88.059998	6.5	4.6100001	3.1900001	14.54	14.78	16.190001	15.96	4.6100001	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2020	21.395964	.23680869	5.7972264	.26305783	.057228938	.30807552	.099820182	.16475372	.0199416	.23566498	.81191546	20.450001	25.18	88.300003	6.2600002	4.3699999	2.96	14.54	14.78	15.96	15.72	5.79	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2021	22.856133	.23688459	5.8027472	.31103054	.1012985	.39642265	.10543403	.19776329	.020783633	.24876358	1.0407995	15.96	25.18	88.059998	6.5	4.3699999	3.1900001	14.54	14.54	16.190001	15.96	5.5599999	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2022	24.339005	.23688467	5.8197069	.32137898	.11551918	.41449425	.12502916	.38759068	.021191483	.26750189	1.3653204	14.78	25.18	88.059998	6.2600002	4.3699999	3.1900001	14.54	14.54	15.96	15.96	7.21	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8174 Maskinoperatörer inom ytbehandling, trä	2023	26.39349	.23688474	5.8241582	.32343742	.15745269	.41632253	.20460966	.50251615	.021428771	.45900846	1.5109366	14.3	24.940001	88.059998	6.2600002	4.3699999	2.96	14.78	14.54	16.190001	15.72	7.21	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	817 Processoperatörer, trä- och pappersindustri
8181 Maskinoperatörer, påfyllning, packning och märkning	2010	.21068233	.072246224		.020214368						.0023076148		17.85	28.01		14.78						13.36		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2011	.35323152	.14377087		.024068082						.0046152296		18.32	28.01		14.78						13.36		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2012	.51600599	.15540819		.06188003				.00023704753		.01196444	.00023704753	15.48	28.01		14.78				10.05		13.36	10.05	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2013	3.2851701	.1670455	1.6615361	.087750807				.00066251156		.019313652	.00066251156	58.040001	28.01	84.989998	14.78				10.05		13.36	10.05	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2014	5.3846645	.17868283	2.6504331	.11473619			.0014538001	.0057419217		.024640141	.0057419217	55.669998	28.01	84.989998	14.78			10.28	10.05		13.36	10.05	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2015	8.9164953	.1913632	3.6393299	.14511631		.01741964	.0024429539	.010397392	.0015617486	.13143384	.045827772	44.799999	28.01	84.989998	14.78		11.7	10.28	10.05	13.12	13.36	10.28	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2016	12.74762	.23757648	3.9202013	.14831556	.033490151	.22561634	.063972272	.017282404	.0044250675	.14885582	.33663097	28.959999	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	10.99	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2017	13.165645	.23915665	3.9455543	.16516049	.046206053	.22564833	.065720499	.01849933	.0063900473	.1549926	.33827454	28.01	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	10.99	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2018	15.319963	.23928909	4.520206	.17494507	.046229806	.26681426	.069080897	.043918964	.0088472972	.17050125	.46955702	27.299999	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	10.99	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2019	19.824131	.23935857	5.684762	.22986621	.049887776	.29759508	.093034819	.06295035	.017114278	.20322426	.56777591	25.41	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	11.23	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2020	21.5235	.23939212	5.720489	.28093103	.059263252	.35758445	.094303168	.15481134	.018913921	.22880489	.86809421	22.34	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	10.28	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2021	23.04315	.23946884	5.7259369	.33216318	.10489935	.46012929	.099606745	.18582889	.019712562	.24152218	1.1144519	20.92	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	10.28	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2022	24.516689	.23946892	5.742672	.34321472	.11962552	.48110506	.11811886	.36420077	.020099394	.25971502	1.4361348	16.9	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	10.52	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8181 Maskinoperatörer, påfyllning, packning och märkning	2023	26.524288	.23946899	5.7470646	.34541303	.16304965	.48322716	.19330098	.47219083	.020324454	.44564694	1.5765235	16.190001	28.01	84.989998	14.78	7.21	11.7	10.28	10.05	13.12	13.36	10.52	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8189 Andra process- och maskinoperatörer	2010	.22443758	.075509302		.022610329						.002389909		32.509998	38.419998		35.82						17.379999		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8189 Andra process- och maskinoperatörer	2011	.37478498	.15026444		.026920816						.004779818		32.27	38.419998		35.82						17.379999		8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
8189 Andra process- och maskinoperatörer	2012	.55056041	.16242737		.069214523				.00026905775		.012391116	.00026905775	32.029999	38.419998		35.82				19.27		17.379999	19.27	8 Yrken inom maskinell tillverkning och transport m.m.	81 Process- och maskinoperatörer	818 Andra process- och maskinoperatörer
